question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
小额贷款公司大股东股权转让要持股满几年？,地方金融组织_新疆维吾尔自治区地方金融管理局,第4条,2023-06-15,2023-07-01,4.小额贷款公司股东股权转让应符合第一大股东所持的股 份满3年以上，其他股东所持的股份满2年以上的持股时间要求。 股权变更后，受让股东再次转让股权参照上述持有股份的时间要 求。股东之间转让股权不受上述持有股份时间限制。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_11_0,policy,2025-12-31T15:18:02.960114,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司其他股东转让股权需要持股满多久？,地方金融组织_新疆维吾尔自治区地方金融管理局,第4条,2023-06-15,2023-07-01,4.小额贷款公司股东股权转让应符合第一大股东所持的股 份满3年以上，其他股东所持的股份满2年以上的持股时间要求。 股权变更后，受让股东再次转让股权参照上述持有股份的时间要 求。股东之间转让股权不受上述持有股份时间限制。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_11_1,policy,2025-12-31T15:18:02.960114,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司股权变更后再次转让有时间限制吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第4条,2023-06-15,2023-07-01,4.小额贷款公司股东股权转让应符合第一大股东所持的股 份满3年以上，其他股东所持的股份满2年以上的持股时间要求。 股权变更后，受让股东再次转让股权参照上述持有股份的时间要 求。股东之间转让股权不受上述持有股份时间限制。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_11_2,policy,2025-12-31T15:18:02.960114,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小贷公司股东之间转让股权受持股时间限制吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第4条,2023-06-15,2023-07-01,4.小额贷款公司股东股权转让应符合第一大股东所持的股 份满3年以上，其他股东所持的股份满2年以上的持股时间要求。 股权变更后，受让股东再次转让股权参照上述持有股份的时间要 求。股东之间转让股权不受上述持有股份时间限制。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_11_3,policy,2025-12-31T15:18:02.960114,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
注册在乌鲁木齐的担保公司注册资本最低多少？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二条_1,2023-06-15,2023-07-01,（二）有符合规定的注册资本。注册在乌鲁木齐市的，有限 责任公司注册资本不得低于1亿元，股份有限公司注册资本不得 低于2亿元；注册在北疆及东疆的，有限责任公司注册资本不得 低于5000万元，股份有限公司注册资本不得低于1亿元；注册 在南疆的，有限责任公司注册资本不得低于2000万元，股份有 限公司注册资本不得低于4000万元。注册资本来源应真实合法， -4-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_12_0,policy,2025-12-31T15:18:12.128996,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
北疆地区股份有限公司做担保业务注册资金要多少？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二条_2,2023-06-15,2023-07-01,（二）有符合规定的注册资本。注册在乌鲁木齐市的，有限 责任公司注册资本不得低于1亿元，股份有限公司注册资本不得 低于2亿元；注册在北疆及东疆的，有限责任公司注册资本不得 低于5000万元，股份有限公司注册资本不得低于1亿元；注册 在南疆的，有限责任公司注册资本不得低于2000万元，股份有 限公司注册资本不得低于4000万元。注册资本来源应真实合法， -4-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_12_1,policy,2025-12-31T15:18:12.128996,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
南疆注册的担保公司有限责任公司最低注册资本是多少？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二条_3,2023-06-15,2023-07-01,（二）有符合规定的注册资本。注册在乌鲁木齐市的，有限 责任公司注册资本不得低于1亿元，股份有限公司注册资本不得 低于2亿元；注册在北疆及东疆的，有限责任公司注册资本不得 低于5000万元，股份有限公司注册资本不得低于1亿元；注册 在南疆的，有限责任公司注册资本不得低于2000万元，股份有 限公司注册资本不得低于4000万元。注册资本来源应真实合法， -4-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_12_2,policy,2025-12-31T15:18:12.128996,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆不同区域的担保公司注册资本有啥区别？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二条_1,2023-06-15,2023-07-01,（二）有符合规定的注册资本。注册在乌鲁木齐市的，有限 责任公司注册资本不得低于1亿元，股份有限公司注册资本不得 低于2亿元；注册在北疆及东疆的，有限责任公司注册资本不得 低于5000万元，股份有限公司注册资本不得低于1亿元；注册 在南疆的，有限责任公司注册资本不得低于2000万元，股份有 限公司注册资本不得低于4000万元。注册资本来源应真实合法， -4-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_12_3,policy,2025-12-31T15:18:12.128996,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
乌鲁木齐注册的融资担保公司股份有限公司要多少钱？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二条_1,2023-06-15,2023-07-01,（二）有符合规定的注册资本。注册在乌鲁木齐市的，有限 责任公司注册资本不得低于1亿元，股份有限公司注册资本不得 低于2亿元；注册在北疆及东疆的，有限责任公司注册资本不得 低于5000万元，股份有限公司注册资本不得低于1亿元；注册 在南疆的，有限责任公司注册资本不得低于2000万元，股份有 限公司注册资本不得低于4000万元。注册资本来源应真实合法， -4-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_12_4,policy,2025-12-31T15:18:12.128996,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
担保公司注册资本必须是什么形式？,地方金融组织_新疆维吾尔自治区地方金融管理局,第3条_1,2023-06-15,2023-07-01,全部为实收货币资本，由出资人在公司设立时一次性足额缴纳。 严禁股东集合他人资金入股、虚假出资和抽逃注册资本。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_13_0,policy,2025-12-31T15:18:20.635650,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
出资人缴纳注册资本有什么要求？,地方金融组织_新疆维吾尔自治区地方金融管理局,第3条_2,2023-06-15,2023-07-01,全部为实收货币资本，由出资人在公司设立时一次性足额缴纳。 严禁股东集合他人资金入股、虚假出资和抽逃注册资本。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_13_1,policy,2025-12-31T15:18:20.635650,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
股东能不能用别人的钱来入股担保公司？,地方金融组织_新疆维吾尔自治区地方金融管理局,第3条_3,2023-06-15,2023-07-01,全部为实收货币资本，由出资人在公司设立时一次性足额缴纳。 严禁股东集合他人资金入股、虚假出资和抽逃注册资本。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_13_2,policy,2025-12-31T15:18:20.635650,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
虚假出资在担保公司设立中被允许吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第3条_4,2023-06-15,2023-07-01,全部为实收货币资本，由出资人在公司设立时一次性足额缴纳。 严禁股东集合他人资金入股、虚假出资和抽逃注册资本。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_13_3,policy,2025-12-31T15:18:20.635650,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
抽逃注册资本在担保公司里怎么处理？,地方金融组织_新疆维吾尔自治区地方金融管理局,第3条_5,2023-06-15,2023-07-01,全部为实收货币资本，由出资人在公司设立时一次性足额缴纳。 严禁股东集合他人资金入股、虚假出资和抽逃注册资本。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_13_4,policy,2025-12-31T15:18:20.635650,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款公司高管需要多少年金融从业经验？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三条_1,2023-06-15,2023-07-01,（三）有符合任职条件的董事和高级管理人员。拟任小额贷 款公司董事、监事和高级管理人员的自然人应符合《中华人民共 和国公司法》相关规定，且具备以下条件：拟任董事中应有20% 及以上的人员从事金融领域工作3年以上。高级管理人员不少于 2名，具有履职所需的金融知识、经济专业水平、从业经验及专 业技能，具备本科以上学历，从事金融领域工作3年以上或从事 相关经济管理工作5年以上；或具备大专以上学历，从事金融领 域工作8年以上。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_14_0,policy,2025-12-31T15:18:28.417694,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
